experiment_run,text_id,simplified,raw_model_output,target_cefr,predicted_cefr,predicted_cefr_confidence,cefr_adj_accuracy,meaningbert_orig,bertscore_f1_orig,meaningbert_ref,bertscore_f1_ref,cefr_probas_ModernBERT-base-doc_en-Cefr_A1,cefr_probas_ModernBERT-base-doc_en-Cefr_A2,cefr_probas_ModernBERT-base-doc_en-Cefr_B1,cefr_probas_ModernBERT-base-doc_en-Cefr_B2,cefr_probas_ModernBERT-base-doc_en-Cefr_C1,cefr_probas_ModernBERT-base-doc_en-Cefr_C2,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_A1,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_A2,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_B1,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_B2,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_C1,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_C2,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_A1,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_A2,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_B1,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_B2,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_C1,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_C2,few_shot_example_ids
gemma_3_with_description_2_shot_20250807-034034,02-a2,"Earthquakes can damage buildings, like bridges. But this doesn't happen very often, especially with new bridges. Engineers now build bridges in areas that can stand up to shaking.","Earthquakes can damage buildings, like bridges. But this doesn't happen very often, especially with new bridges. Engineers now build bridges in areas that can stand up to shaking.",A2,B1,1.0,1,0.8453,0.9303,0.682,0.9074,0.000439,0.987942,0.009682,0.000282,0.001572,8.4e-05,0.0,1.9e-05,0.99998,0.0,0.0,0.0,0.000268,0.998938,0.000793,0.0,0.0,1e-06,"['05-a2', '14-a2']"
gemma_3_with_description_2_shot_20250807-034034,02-b1,"Earthquakes can damage all buildings, like bridges. But this kind of damage doesn't happen very often, especially with new bridges. Engineers have learned to build bridges in areas where they are strong and don't move much during an earthquake.","Earthquakes can damage all buildings, like bridges. But this kind of damage doesn't happen very often, especially with new bridges. Engineers have learned to build bridges in areas where they are strong and don't move much during an earthquake.",B1,B1,0.9998,1,0.9101,0.9417,0.8392,0.9335,0.000191,0.995969,0.003398,3.8e-05,0.000396,7e-06,0.0,0.000168,0.999832,0.0,0.0,0.0,0.000124,0.994953,0.004922,0.0,0.0,1e-06,"['04-b1', '19-b1']"
gemma_3_with_description_2_shot_20250807-034034,03-a2,"The Hunger Games is a yearly event. The Capitol, which is the main city, uses this event to show the poorer districts that they are being punished for fighting back. Each year, one boy and one girl, between 12 and 18 years old, are chosen from each district. They have to fight each other, and only one person can win. These young people are called “tributes”. Everyone in the country watches the event on television.","The Hunger Games is a yearly event. The Capitol, which is the main city, uses this event to show the poorer districts that they are being punished for fighting back. Each year, one boy and one girl, between 12 and 18 years old, are chosen from each district. They have to fight each other, and only one person can win. These young people are called “tributes”. Everyone in the country watches the event on television.",A2,A2,0.9999,1,0.7069,0.9432,0.7259,0.9015,2e-05,0.999911,6.9e-05,0.0,0.0,0.0,0.0,0.983259,0.016741,0.0,0.0,0.0,0.001073,0.92153,0.077397,0.0,0.0,0.0,"['11-a2', '13-a2']"
gemma_3_with_description_2_shot_20250807-034034,03-b1,"The Hunger Games is a yearly event. The Capitol uses it to show the districts that they are being punished because they rebelled in the past. Each year, one boy and one girl, between 12 and 18 years old, are chosen from each district by a lottery. These young people have to fight each other, and only one person can win. We call these young people “tributes”. Everyone in the country watches the event on television.","The Hunger Games is a yearly event. The Capitol uses it to show the districts that they are being punished because they rebelled in the past. Each year, one boy and one girl, between 12 and 18 years old, are chosen from each district by a lottery. These young people have to fight each other, and only one person can win. We call these young people “tributes”. Everyone in the country watches the event on television.",B1,A2,0.9999,1,0.8199,0.9476,0.6015,0.9342,2.9e-05,0.999916,5.5e-05,0.0,0.0,0.0,0.0,0.015107,0.984893,1e-06,0.0,0.0,0.001348,0.891352,0.1073,0.0,0.0,0.0,"['20-b1', '08-b1']"
gemma_3_with_description_2_shot_20250807-034034,04-a2,"Many small animals – like birds, squirrels, mice, and insects – are often seen in cities and towns. However, recently, newspapers have reported that more and more wild animals are coming into cities. For example, there have been bears in parks in Vancouver, leopards on the streets of Mumbai, and wild pigs in gardens in Berlin. When bigger animals come into our cities, is it okay? Are they welcome, or do people think they are dangerous or a problem?","Many small animals – like birds, squirrels, mice, and insects – are often seen in cities and towns. However, recently, newspapers have reported that more and more wild animals are coming into cities. For example, there have been bears in parks in Vancouver, leopards on the streets of Mumbai, and wild pigs in gardens in Berlin. When bigger animals come into our cities, is it okay? Are they welcome, or do people think they are dangerous or a problem?",A2,A2,0.9986,1,0.794,0.9593,0.8452,0.9442,4.3e-05,0.998566,0.001365,3e-06,2.3e-05,0.0,1e-06,0.011249,0.988749,0.0,0.0,0.0,4.8e-05,0.984231,0.015721,0.0,0.0,0.0,"['03-a2', '02-a2']"
gemma_3_with_description_2_shot_20250807-034034,04-b1,"Many small animals, such as birds, squirrels, mice, and insects, are often seen in cities and towns. However, recently, newspapers have reported that more and more wild animals are coming into cities. For example, there have been bears in parks in Vancouver, leopards on the streets of Mumbai, and wild pigs in gardens in Berlin. When bigger animals come into our cities, is it okay? Are they welcome, or do people think they are a danger or a problem?","Many small animals, such as birds, squirrels, mice, and insects, are often seen in cities and towns. However, recently, newspapers have reported that more and more wild animals are coming into cities. For example, there have been bears in parks in Vancouver, leopards on the streets of Mumbai, and wild pigs in gardens in Berlin. When bigger animals come into our cities, is it okay? Are they welcome, or do people think they are a danger or a problem?",B1,B1,0.998,1,0.7061,0.96,0.8688,0.9597,6.1e-05,0.992013,0.007759,1.3e-05,0.000154,1e-06,0.0,0.001961,0.998039,0.0,0.0,0.0,4e-05,0.981575,0.018386,0.0,0.0,0.0,"['09-b1', '11-b1']"
gemma_3_with_description_2_shot_20250807-034034,05-a2,"Some rocks in space are called 'Potentially Hazardous Asteroids' (PHAs). These rocks come close to Earth – within 7.5 million kilometers. NASA has made a map of 1,400 of these rocks. Scientists don’t think any of them will hit Earth for the next 100 years. NASA can watch these rocks and guess if they might hit us. If they do, they can send rockets to try and stop them.","Some rocks in space are called 'Potentially Hazardous Asteroids' (PHAs). These rocks come close to Earth – within 7.5 million kilometers. NASA has made a map of 1,400 of these rocks. Scientists don’t think any of them will hit Earth for the next 100 years. NASA can watch these rocks and guess if they might hit us. If they do, they can send rockets to try and stop them.",A2,A2,0.9994,1,0.7241,0.9098,0.6106,0.9216,2e-05,0.999401,0.000556,5e-06,1.8e-05,0.0,2e-06,0.428783,0.409326,0.16187,2e-05,0.0,0.000444,0.991206,0.00835,0.0,0.0,0.0,"['03-a2', '09-a2']"
gemma_3_with_description_2_shot_20250807-034034,05-b1,"'Potentially Hazardous Asteroids' are rocks that come close to Earth, within 7.5 million kilometers. NASA has made a map of 1,400 of these rocks. Scientists don't think any of them will hit Earth for the next 100 years. NASA can already track these rocks and guess when they might come close. If this happens, they could launch special ships to try and stop them from hitting Earth.","'Potentially Hazardous Asteroids' are rocks that come close to Earth, within 7.5 million kilometers. NASA has made a map of 1,400 of these rocks. Scientists don't think any of them will hit Earth for the next 100 years. NASA can already track these rocks and guess when they might come close. If this happens, they could launch special ships to try and stop them from hitting Earth.",B1,A2,0.9942,1,0.8262,0.9196,0.7521,0.9291,3.2e-05,0.994198,0.00565,1e-05,0.000109,1e-06,0.0,0.000377,0.68492,0.314697,6e-06,0.0,0.000258,0.967873,0.031868,0.0,0.0,0.0,"['04-b1', '14-b1']"
gemma_3_with_description_2_shot_20250807-034034,06-a2,"One night in 2003, Suzanne Collins was watching TV. It was when America went to war in Iraq. She could only find shows about young people trying to win money and news about the war. Suzanne says these two types of shows began to mix together in a strange way, and this gave her an idea for her book, The Hunger Games.","One night in 2003, Suzanne Collins was watching TV. It was when America went to war in Iraq. She could only find shows about young people trying to win money and news about the war. Suzanne says these two types of shows began to mix together in a strange way, and this gave her an idea for her book, The Hunger Games.",A2,A2,0.9993,1,0.8448,0.9399,0.8585,0.9332,0.000387,0.999281,0.00033,1e-06,2e-06,0.0,0.0,0.962583,0.037417,0.0,0.0,0.0,0.000329,0.980445,0.019227,0.0,0.0,0.0,"['10-a2', '16-a2']"
gemma_3_with_description_2_shot_20250807-034034,06-b1,"One night in 2003, Suzanne Collins was watching TV. At that time, the United States was invading Iraq. She could only find shows about young people competing for a million dollars and news about the war on TV. Suzanne says that these two types of programmes started to seem strange and worrying together. This made her think of the idea for The Hunger Games.","One night in 2003, Suzanne Collins was watching TV. At that time, the United States was invading Iraq. She could only find shows about young people competing for a million dollars and news about the war on TV. Suzanne says that these two types of programmes started to seem strange and worrying together. This made her think of the idea for The Hunger Games.",B1,B1,1.0,1,0.7952,0.9449,0.8378,0.9345,8.4e-05,0.998812,0.001097,1e-06,5e-06,0.0,0.0,2e-06,0.999998,0.0,0.0,0.0,0.000113,0.99859,0.001298,0.0,0.0,0.0,"['13-b1', '07-b1']"
gemma_3_with_description_2_shot_20250807-034034,07-a2,"The Life of Pi is a very interesting story about a young boy from India named Pi. He had a dangerous adventure at sea when his boat sank. He was alone in a small boat with a tiger! The book was written by a Canadian writer named Yann Martel in 2001. It has become very popular, selling more than seven million copies around the world and being translated into 41 languages. Yann Martel’s father was a diplomat, and he moved to many countries as a child, including Costa Rica, Canada, France, and Mexico.","The Life of Pi is a very interesting story about a young boy from India named Pi. He had a dangerous adventure at sea when his boat sank. He was alone in a small boat with a tiger! The book was written by a Canadian writer named Yann Martel in 2001. It has become very popular, selling more than seven million copies around the world and being translated into 41 languages. Yann Martel’s father was a diplomat, and he moved to many countries as a child, including Costa Rica, Canada, France, and Mexico.",A2,A2,0.9991,1,0.8212,0.9376,0.6503,0.921,0.000153,0.999124,0.000718,1e-06,5e-06,0.0,1e-06,0.977067,0.022933,0.0,0.0,0.0,0.000399,0.809243,0.190358,0.0,0.0,0.0,"['13-a2', '20-a2']"
